Date,s1,s2,s3,s4,s5,s6,s7,s8,pca_1,pca_2,pca_3,pca_4,labelrock,labelpaper,labelscissors,labelok
2019-06-06 12:06:05.141124964,0.45,-0.05,-0.675,-0.825,0,-0.925,1.875,0.925,-0.021676888218453,-0.047162939059574,0.069923511341131,-0.070871053225001,0,1,0,0
2019-06-06 12:06:05.141249895,1.875,0.775,-0.275,-0.15,-0.275,5.25,-2.35,-0.4,-0.198830233165239,-0.073991357751358,0.076398247928325,0.063782765760322,0,1,0,0
2019-06-06 12:06:05.141375065,3.17073170731707,-0.731707317073171,-0.365853658536585,0.170731707317073,-1.09756097560976,5.1219512195122,0.268292682926829,2,-0.211340284612733,-0.095120538847891,0.112671589852507,-0.028077802598659,0,1,0,0
2019-06-06 12:06:05.141499996,-2.2,-0.725,-1,-0.299249530956848,-1.85,-7.725,-1.325,-2.025,0.240540269338606,-0.075545477018874,-0.067087850449279,-0.024817274797035,0,1,0,0
2019-06-06 12:06:05.141624928,-0.666666666666667,-0.666666666666667,-1,-0.769230769230769,2.25641025641026,3.25641025641026,-0.897435897435897,-2.1025641025641,-0.116375881459038,0.106707435186602,0.015371214833773,0.038376667339506,0,1,0,0
2019-06-06 12:06:05.141750097,0.275,-0.725,-1.225,-0.875,0.275,-0.8,-0.75,-1.925,0.03203180137022,0.050133897635609,0.064867699388992,0.007875877634416,0,1,0,0
2019-06-06 12:06:05.141875029,-1.15,-0.7,-0.5,-0.625,-1.075,2.1,-0.575,-2.1,-0.052831709047152,-0.004144190305747,-0.034648650649538,0.002591128310335,0,1,0,0
2019-06-06 12:06:05.141999960,-2.34146341463415,-0.682926829268293,-0.560975609756098,-0.585365853658537,-1.75609756097561,0.731707317073171,-0.195121951219512,-2.53658536585366,0.004613563970079,-0.007667366398017,-0.080360596355988,-0.017704326401789,0,1,0,0
2019-06-06 12:06:05.142125130,-1.075,-0.425,-0.6,-0.875,0.75,3.1,-0.625,-3.65,-0.093363475672894,0.054865766981086,-0.019312277311683,0.048047666413343,0,1,0,0
2019-06-06 12:06:05.142250061,-0.871794871794872,-0.846153846153846,-0.897435897435897,-1.1025641025641,-3.02564102564102,-7.58974358974359,-0.794871794871795,-0.230769230769231,0.255898609931334,-0.087948875319126,0.017179188250638,-0.069943182600752,0,1,0,0
2019-06-06 12:06:05.142374992,-0.25,-0.5,-0.475,-0.6,-2.6,2.2,0.675,-0.575,-0.049927064137703,-0.050752336408736,0.008719199204569,-0.051241446631069,0,1,0,0
2019-06-06 12:06:05.142499924,0.825,-0.425,-0.5,-0.625,-1.425,1.2,0.2,0.75,-0.055737701959801,-0.064011012094634,0.058440125567014,-0.043997465108946,0,1,0,0
2019-06-06 12:06:05.142625093,-0.024390243902439,-0.463414634146341,-1.1219512195122,-0.75609756097561,-1.17073170731707,-2.09756097560976,-0.634146341463415,-1.90243902439024,0.083597317906852,-0.001515220325331,0.046650224129604,-0.009849932451352,0,1,0,0
2019-06-06 12:06:05.142750025,-1.1,-0.625,-0.875,-0.65,2.4,3.625,-0.175,-1.425,-0.143022368310714,0.09487529706825,-0.006745981080805,0.016620393008027,0,1,0,0
2019-06-06 12:06:05.142874956,-1.30769230769231,-0.487179487179487,-0.948717948717949,-1.23076923076923,-2.79487179487179,-3.41025641025641,-1.28205128205128,0.769230769230769,0.148027539563352,-0.029761225385977,0.01731235328177,-0.073357064597672,0,1,0,0
2019-06-06 12:06:05.143000126,-0.675,-0.35,-0.925,-0.865384615384615,-0.125,-3.55,0.125,-1.25,0.090676269608881,-0.018499763611089,0.022851871013903,-0.026469070055587,0,1,0,0
2019-06-06 12:06:05.143125057,-1.95,-0.6,-0.75,-0.5,-0.175,0.825,-0.825,-2.775,-0.018152650051821,0.025884976859848,-0.059984930690573,0.015254468269992,0,1,0,0
2019-06-06 12:06:05.143249989,-2.34146341463415,-0.878048780487805,-1.24390243902439,-1.04878048780488,-0.926829268292683,-5.36585365853659,-0.536585365853659,-0.219512195121951,0.183530780626072,0.019384910455481,-0.022730287756417,-0.06919330271839,0,1,0,0
2019-06-06 12:06:05.143374920,-0.7,-1,-1.125,-1.075,1.375,-2,-1.125,-1.425,0.049160119283582,0.064668910772549,0.028862812708778,0.006856383226856,0,1,0,0
2019-06-06 12:06:05.143500090,-2.15384615384615,-0.461538461538462,-0.153846153846154,-0.025641025641026,0.076923076923077,4.58974358974359,0.282051282051282,-1.76923076923077,-0.173473030188822,-0.018193298313742,-0.105848949476898,0.003092472142406,0,1,0,0
2019-06-06 12:06:05.143625021,0.725,-0.2,-0.45,-0.075,-0.575,1.975,0.775,2.9,-0.124198409034216,-0.087646270120571,0.044945026822748,-0.072990917964391,0,1,0,0
2019-06-06 12:06:05.143749952,-0.25,-0.6,-0.85,-0.525,0.725,-3.65,-1,-1.4,0.069250859441251,-0.030826731045632,0.016249317627512,0.011979109428351,0,1,0,0
2019-06-06 12:06:05.143875122,-0.170731707317073,-1,-1,-0.829268292682927,0.341463414634146,-1.14634146341463,-1.19512195121951,-1.5609756097561,0.031129759498797,0.030411150686478,0.032225779937079,0.009838483706158,0,1,0,0
2019-06-06 12:06:05.144000053,-1.4,-0.65,-0.825,-0.85,3.4,7.325,0.55,-0.85,-0.258619083672067,0.155611184676758,-0.007893464140169,0.006786908133965,0,1,0,0
2019-06-06 12:06:05.144124985,-3.05128205128205,-1.33333333333333,-1.38461538461538,-0.871794871794872,-2.58974358974359,-2.74358974358974,-1.33333333333333,1.33333333333333,0.150836898594949,0.046363557006281,-0.051170340839764,-0.105407007575239,0,1,0,0
2019-06-06 12:06:05.144249916,-0.95,-1.075,-0.8,-0.475,-2.65,-2.6,-1.575,-0.825,0.106868238216006,-0.054808093035398,-0.02141691108157,-0.029814955394724,0,1,0,0
2019-06-06 12:06:05.144375086,-1.175,-0.925,-1.05,-1.275,-1.4,-2.7,-1.15,-1.525,0.123457655939427,0.026408142456354,0.013910016126089,-0.02594405354143,0,1,0,0
2019-06-06 12:06:05.144500017,-0.341463414634146,-0.317073170731707,-0.24390243902439,0.097560975609756,1.19512195121951,-1.26829268292683,-0.292682926829268,0.926829268292683,-0.065743440308752,-0.10567670255673,-0.024665664852245,-0.010955346201827,0,1,0,0
2019-06-06 12:06:05.144624949,-0.2,-0.925,-0.8,-0.25891181988743,-3.825,-1.425,0.025,1.05,0.069116401320404,-0.089508369445028,0.011853847775896,-0.090876282310767,0,1,0,0
2019-06-06 12:06:05.144750118,-1.07692307692308,-0.692307692307692,-0.333333333333333,-0.615384615384615,0.923076923076923,2.12820512820513,-1.48717948717949,-1.1025641025641,-0.100805009822165,-0.000440812847868,-0.036401315969121,0.028603724056165,0,1,0,0
2019-06-06 12:06:05.144875050,-0.175,-0.6,-0.75,-0.95,-7.15,-7.475,-1.2,-2.775,0.3283164082694,-0.164537660917914,0.019623797736624,-0.053359156558078,0,1,0,0
2019-06-06 12:06:05.144999981,-0.575,-1.25,-1.275,-1.8,-6.5,-5.625,-0.65,-1.275,0.313219919335653,-0.030426791265387,0.062830807683076,-0.104370359594878,0,1,0,0
2019-06-06 12:06:05.145124912,-0.560975609756098,-0.682926829268293,-0.463414634146341,-1.07317073170732,-4.95121951219512,-4.19512195121951,-0.414634146341463,1,0.170074818973251,-0.134610183759581,0.015022442477955,-0.099653376909555,0,1,0,0
2019-06-06 12:06:05.145250082,-2.125,-1.25,-1.175,-0.55,0.55,-5.375,-1.9,-2.025,0.156177916219662,0.02273177758232,-0.052436558004862,0.006279247750125,0,1,0,0
2019-06-06 12:06:05.145375013,-2.74358974358974,-1.12820512820513,-1.38461538461538,-1.56410256410256,-1.1025641025641,-1.12820512820513,-2,-3.15384615384615,0.12591484406877,0.130207388313329,-0.029744979865248,-0.003514628604521,0,1,0,0
2019-06-06 12:06:05.145499945,-0.05,-0.6,-0.325,-0.75,-3.775,-2.95,-1.675,0.675,0.104807049550972,-0.139117663089574,0.013185564649431,-0.046557849626319,0,1,0,0
2019-06-06 12:06:05.145625114,-0.975,-1,-0.875,-0.65,-2.55,-5.725,-0.75,0.025,0.185181146202558,-0.080021020184734,-0.005930447117049,-0.06464137136628,0,1,0,0
2019-06-06 12:06:05.145750046,-1.29268292682927,-1.19512195121951,-0.975609756097561,-0.463414634146341,0.658536585365854,-1.90243902439024,-0.439024390243902,0.170731707317073,0.027797936031938,0.015547737505397,-0.019561325490947,-0.037059358271555,0,1,0,0
2019-06-06 12:06:05.145874977,-0.945945945945946,-0.756756756756757,-0.810810810810811,-1,0.162162162162162,-1.05405405405405,-2.32432432432432,-0.027027027027027,0.027779228055751,0.016536191303087,0.008126797842584,0.000229287901998,0,1,0,0
2019-06-06 12:06:05.145999908,-1.425,-0.05,-0.325,-0.925,2.4,2.9,-1.75,1.7,-0.154920456747183,0.021257939825851,-0.016230722768188,0.002586479908906,0,1,0,0
2019-06-06 12:06:05.146125078,-2.575,-0.825,-1,-0.05,-2.725,1.825,0,0.1,-0.011394594881019,0.008127102523574,-0.079227414293587,-0.081378460584228,0,1,0,0
2019-06-06 12:06:05.146250010,-0.15,-0.525,-0.725,-0.3,0.5,2.2,-0.825,-2.3,-0.086570001276368,0.012191246330961,0.003412844400153,0.035281555931976,0,1,0,0
2019-06-06 12:06:05.146374941,-3.45,-0.5,-0.375,-0.7,0.225,-0.45,-3,-2.05,0.008884392538398,0.002162069272536,-0.127101813969124,0.038536243680666,0,1,0,0
2019-06-06 12:06:05.146500111,3.375,-1.05,-0.85,1,0.975,0.15,-3.675,-0.175,-0.088479387502403,-0.093450102669845,0.089621558310307,0.089999249426918,0,1,0,0
2019-06-06 12:06:05.146625042,-2.625,-1,-1.225,-2.075,0,-1.975,1.95,-0.525,0.098151484132084,0.11977558052966,0.008866125236947,-0.105414071126462,0,1,0,0
2019-06-06 12:06:05.146749973,11.2,-0.175,-1.625,-3.825,4.025,6.45,-5.925,1.575,-0.184327593766741,0.199641623307418,0.633872585888701,0.15892469554074,0,1,0,0
2019-06-06 12:06:05.146874905,-3.15,-1.25,-1.1,-3.275,-1.8,-0.8,-8.375,-1.825,0.189951566675027,0.181393783523011,1.38551398991706E-05,0.068412729118794,0,1,0,0
2019-06-06 12:06:05.147000074,-9.475,-1.7,-1.15,-2.075,-2.625,-2.725,-23.575,-9.075,0.378502835097834,0.242022395295098,-0.355346217769953,0.397560726754782,0,0,1,0
2019-06-06 12:06:05.147125006,-0.7,0.175,-0.775,1.825,1,-2.225,-6.8,-1.15,-0.014926177162517,-0.127240180022499,-0.096407981434233,0.138694876910682,0,0,1,0
2019-06-06 12:06:05.147249937,-2.725,-0.275,-0.5,0.5875,-1.4,-2.225,-15.875,-3.7,0.122296844957621,-0.074309343860766,-0.174699700837574,0.291167175984857,0,0,1,0
2019-06-06 12:06:05.147375107,-6.625,-0.45,-0.25,-0.65,1.15,-4.15,-3.325,0.8,0.083965947538421,-0.017229569647576,-0.243665366617054,-0.022125674356306,0,0,1,0
2019-06-06 12:06:05.147500038,-9.4,-0.475,0.1,-0.25,-0.15,-0.175,-17.225,-1.575,0.074765524807208,0.021506226880769,-0.420284202590816,0.242534636007762,0,0,1,0
2019-06-06 12:06:05.147624969,-0.475,-0.225,-0.55,0.55,-0.2,0.55,5.225,0.9,-0.110090717685981,-0.097358608184006,-0.021387893737132,-0.124945544436519,0,0,1,0
2019-06-06 12:06:05.147749901,-4.525,-0.55,-0.575,-0.625,1.025,-1.15,3.95,1.125,-0.024625518857818,0.013685170807278,-0.134065770153018,-0.143318858889531,0,0,1,0
2019-06-06 12:06:05.147875071,-0.8,-0.425,-0.6,-0.55,-2.075,-0.15,-2.575,2.55,0.007499939992435,-0.064844394085544,0.000352093407027,-0.048888870250671,0,0,1,0
2019-06-06 12:06:05.148000002,-6.825,-0.95,-0.775,-0.475,0.6,1.7,-10.55,-5.9,0.041154489229898,0.14407541019284,-0.283032381843259,0.204109731481552,0,0,1,0
2019-06-06 12:06:05.148124933,7.075,1,0.925,1.65,3.45,9,-5.85,8,-0.536192343307578,-0.297480799538524,0.182791933301776,0.12284730732594,0,0,1,0
2019-06-06 12:06:05.148250103,-3.425,-3.175,-3.05,-1.8,-1.15,-2.425,-4.25,2.2,0.246459379824298,0.32716325957068,0.025546176912066,-0.110214300318053,0,0,1,0
2019-06-06 12:06:05.148375034,-3.075,-1.75,-1.925,-2.675,-0.075,0.875,-5.4,-3.025,0.13418500031575,0.294553209298602,0.013867122327737,0.040905430786645,0,0,1,0
2019-06-06 12:06:05.148499966,-1.525,-2.65,-1.1,-0.9,-1.6,-1.6,0.225,-3.2,0.103579938825407,0.066735797114187,-0.039880488981314,-0.034739864849054,0,0,1,0
2019-06-06 12:06:05.148624897,1.825,1.2,0.225,2.5,2.725,6.175,0.425,5.45,-0.424047173566697,-0.235403183851489,-0.014841067393461,-0.012116796988113,0,0,1,0
2019-06-06 12:06:05.148750067,-1.15,1,-0.5,1.425,0.85,-2.4,-9.675,-0.7,-0.00011008320006,-0.150089684742795,-0.103627257255581,0.184167613918202,0,0,1,0
2019-06-06 12:06:05.148874998,1.875,-2,0.175,0.875,-1.7,-1.875,-3.075,-2.125,-0.014331937711006,-0.211331296546088,-0.034340503225441,0.082036725461483,0,0,1,0
2019-06-06 12:06:05.148999929,-1.275,-1.45,-1.7,-0.825,0.05,-5.025,-16.375,0.875,0.241467773849438,0.086416050671398,-0.001890993143564,0.204248808396119,0,0,1,0
2019-06-06 12:06:05.149125099,-2.675,1.475,-0.85,-0.775,-0.15,-2.075,-6.925,0.225,0.076850742579928,-0.018823419351331,-0.042880311948254,0.072294387804875,0,0,1,0
2019-06-06 12:06:05.149250031,0.5,-2.375,-1.4,-1.75,-1.1,0.5,2.025,-2.7,0.053974699485677,0.132701036245857,0.0954879661349,-0.061096517087803,0,0,1,0
2019-06-06 12:06:05.149374962,-1.625,-1.4,-1.475,-0.1375,-1.825,-6.175,-12.65,-3.025,0.280490253394713,0.010183230935853,-0.063963055361831,0.188004750820905,0,0,1,0
2019-06-06 12:06:05.149499893,2.775,1.125,-1.45,1.475,-1.075,-2.65,-16.775,-7.125,0.134911561120571,-0.092895163349389,0.048043128566143,0.410052320910851,0,0,1,0
2019-06-06 12:06:05.149625063,-1.175,-1.3,-1.3,-0.375,0.2,1.35,-12.1,2.05,0.013178335903621,0.084601689302056,-0.018248867242778,0.133577386278544,0,0,1,0
2019-06-06 12:06:05.149749994,-4.125,-0.625,-0.125,-1.6,-0.25,0.625,-1.725,-2.45,0.002669211163613,0.033770432881168,-0.130541214424518,0.009739254531819,0,0,1,0
2019-06-06 12:06:05.149874926,1.65,2.075,-1.025,-2.525,-1.025,-2.6,-7.15,-4.65,0.16290876216785,0.017934427585741,0.184869516546408,0.168981040925672,0,0,1,0
2019-06-06 12:06:05.150000095,-1.25,-0.9,-0.525,-0.25,-0.075,-1.35,-13.9,0.025,0.063468946301314,-0.033674299266125,-0.071206343116453,0.211951390438294,0,0,1,0
2019-06-06 12:06:05.150125027,1.475,-1.625,-2.275,-1.675,0.2,-3.65,2.4,-0.3,0.154816294799528,0.153787882603076,0.193532062616919,-0.104310318057847,0,0,1,0
2019-06-06 12:06:05.150249958,-0.125,-0.175,0.025,-1.675,-0.2,1.75,2.6,-1.65,-0.084382642338397,-0.034178460405658,0.036237491111435,-0.037787732462462,0,0,1,0
2019-06-06 12:06:05.150374889,-10.05,-1.925,-0.65,-1.075,-1.575,-1.925,-8.4,-3.65,0.185846823352118,0.13319675042558,-0.389258238221119,0.063581175740825,0,0,1,0
2019-06-06 12:06:05.150500059,-7,-0.775,-0.675,-0.05,0.15,-0.45,-3.05,4.8,-0.007251789938118,0.022810148901827,-0.24690580934581,-0.107811112574868,0,0,1,0
2019-06-06 12:06:05.150624990,-3.85,-2.025,-2.075,-2.975,1.275,0.55,-21.55,-3.625,0.221712523465918,0.376443488520946,-0.033854512481098,0.338538339487618,0,0,1,0
2019-06-06 12:06:05.150749922,0.3,-1.65,-1.15,-0.1,-1.8,-7.1,-14.7,-6.9,0.307234870843722,-0.03647318316934,-0.032512324608224,0.310137461100673,0,0,1,0
2019-06-06 12:06:05.150875092,4.15,-0.675,0.325,3.475,-0.025,-1.425,-11.775,-4.425,-0.100692088248493,-0.349723635686505,-0.065494669071932,0.347262136374503,0,0,1,0
2019-06-06 12:06:05.151000023,0.1,-0.875,-1.125,0.975,-3.025,-1.9,-6.825,-2.55,0.100355639033594,-0.085047445945449,-0.038102157264668,0.104822951545413,0,0,1,0
2019-06-06 12:06:05.151124954,0.75,-0.375,-0.65,-0.325,-0.875,-0.575,-2.025,0.275,-0.007151520928634,-0.069945942543678,0.045179943666369,0.005910042727495,0,0,1,0
2019-06-06 12:06:05.151249886,-4.65853658536585,-0.487804878048781,-0.439024390243902,-1.04878048780488,-2.58536585365854,-1.82926829268293,-4.46341463414634,-1.73170731707317,0.121916521880012,-0.012357876678605,-0.159412035783856,0.012016038753884,0,0,1,0
2019-06-06 12:06:05.151375055,-0.923076923076923,-0.179487179487179,-2.12820512820513,-3.05128205128205,-1.84615384615385,-0.846153846153846,0.153846153846154,-0.358974358974359,0.170027706589605,0.214351335430029,0.16340929628328,-0.102887012070039,0,0,1,0
2019-06-06 12:06:05.151499987,-0.575,-0.775,-0.625,0.025,-0.875,-0.775,0.125,-0.15,-0.011327688978845,-0.067218135523492,-0.023572649517702,-0.036220218436836,0,0,1,0
2019-06-06 12:06:05.151624918,-1.05,-1.1,-0.075,-0.425,0.825,-0.675,-3.75,-1.025,-0.032843632012884,-0.06118027825211,-0.065438382116481,0.067862791132686,0,0,1,0
2019-06-06 12:06:05.151750088,-1.575,-2,-2.1,0.075,3.225,2.075,7.225,-0.8,-0.106576557992019,0.204562589298329,0.00439215322271,-0.151663088963952,0,0,1,0
2019-06-06 12:06:05.151875019,-1.63414634146341,0.951219512195122,-0.804878048780488,0.170731707317073,-1.19512195121951,-0.902439024390244,3.41463414634146,1.65853658536585,-0.024641389590352,-0.09039409041273,-0.023432581938029,-0.130064643429027,0,0,1,0
2019-06-06 12:06:05.151999950,1.02564102564103,0.025641025641026,-0.564102564102564,-0.641025641025641,1.76923076923077,-2.33333333333333,3.64102564102564,0.717948717948718,-0.040216951369033,-0.070673333244749,0.083527712950782,-0.07217675793442,0,0,1,0
2019-06-06 12:06:05.152124882,1.2,-1.625,0.85,-1.15,-0.25,0.425,0.825,1.225,-0.114131552563395,-0.164474380745779,0.015982151779984,-0.029992310233395,0,0,1,0
2019-06-06 12:06:05.152250051,-5.5,-5.275,-0.225,-2.8,4.3,-0.225,5.25,3.05,-0.056326284305617,0.216108650657194,-0.153274352586771,-0.208858165253901,0,0,1,0
2019-06-06 12:06:05.152374983,2.225,3.375,-1.975,1.475,-1.7,-0.3,2.325,-0.5,-0.024307248576022,-0.106196135054589,0.149741313386758,-0.045855994837943,0,0,1,0
2019-06-06 12:06:05.152499914,-0.146341463414634,0.365853658536585,-0.146341463414634,-1,-0.951219512195122,-1.09756097560976,-2.4390243902439,-4.26829268292683,0.029649342010455,-0.080441337771482,0.001940759071944,0.088020034893079,0,0,1,0
2019-06-06 12:06:05.152625084,0.512820512820513,-0.692307692307692,-0.897435897435897,-0.692307692307692,-2.25641025641026,-3.97435897435898,-4.43589743589744,-1.64102564102564,0.153861001386263,-0.063782155715178,0.043604125066106,0.048129538227549,0,0,1,0
2019-06-06 12:06:05.152750015,-0.2,-1.45,0.9,-0.2,3.6,2.7,-2.8,-3.55,-0.221157802208352,-0.09406414685613,-0.100989498488336,0.155870354006115,0,0,1,0
2019-06-06 12:06:05.152874947,5.9,1.15,-0.75,-0.85,3.95,2.7,7.95,0.725,-0.250483014282941,-0.042815891659057,0.312506647867344,-0.074700828532099,0,0,1,0
2019-06-06 12:06:05.153000116,1.975,0.45,0.075,-0.575,0.6,0.15,-2.45,-0.625,-0.087231151859128,-0.134418576522108,0.07404802959395,0.074672473670961,0,0,1,0
2019-06-06 12:06:05.153125048,4.31707317073171,-3.07317073170732,-2.95121951219512,-1.39024390243902,2.07317073170732,-1.31707317073171,-5.39024390243903,1.90243902439024,0.102290406816093,0.25412525195066,0.300003068926707,0.026141975257665,0,0,1,0
2019-06-06 12:06:05.153249979,-2.82051282051282,-3.30769230769231,-0.461538461538462,-0.974358974358974,-0.487179487179487,-3.48717948717949,-3.41025641025641,-0.025641025641026,0.112263378449416,0.012823354200682,-0.118653734716173,-0.014573390699498,0,0,1,0
2019-06-06 12:06:05.153374910,-0.375,-3.95,-1.225,-1.55,1.325,-1.95,0.1,-2.025,0.075915699041626,0.147241225296013,0.024612631865965,-0.026418731058416,0,0,1,0
2019-06-06 12:06:05.153500080,-0.45,-3.9,-2.475,-0.5,-2.45,0.225,3.375,-1.425,0.105393357150404,0.202342393760028,0.048771878366235,-0.151290830996011,0,0,1,0
2019-06-06 12:06:05.153625011,-2.675,-1.8,-1.175,1.05,2.65,-0.775,-0.725,-2.825,-0.040736980174014,0.050656142292825,-0.143271663159328,0.033262378121595,0,0,1,0
2019-06-06 12:06:05.153749943,-1.97560975609756,-0.219512195121951,-0.219512195121951,-0.536585365853659,-1.90243902439024,-3.73170731707317,-4.97560975609756,-0.878048780487805,0.113470321982506,-0.115188043998079,-0.081235339834824,0.046397998449955,0,0,1,0
2019-06-06 12:06:05.153875113,0.2,-2.575,-2.275,-3.525,-0.2,0.975,1.15,0.925,0.105543261846765,0.31596092797207,0.208556350347883,-0.132871706340847,0,0,1,0
2019-06-06 12:06:05.154000044,-2.20512820512821,-1,-0.641025641025641,-1.23076923076923,-0.615384615384615,-0.435897435897436,6.66666666666667,-1.64102564102564,-0.002490866365559,0.022621946478755,-0.03239010319319,-0.151961844402356,0,0,1,0
2019-06-06 12:06:05.154124975,-0.7,-0.375,-0.7,-0.840384615384615,-1.875,-2.875,4.15,1.4,0.059585521947581,-0.07550133589818,0.028649556450661,-0.155008790714323,0,0,1,0
2019-06-06 12:06:05.154249907,-0.575,-0.975,-0.925,-0.45,-0.175,-1.225,2.35,0.575,0.00166939772566,-0.012202154668434,0.014770551099013,-0.092662119924774,0,0,1,0
2019-06-06 12:06:05.154375076,-2.53658536585366,-0.195121951219512,0.073170731707317,1.75609756097561,0.365853658536585,-1.29268292682927,-9.63414634146342,-0.658536585365854,-0.044525630162289,-0.180609193621907,-0.213189217524383,0.17514400785612,0,0,1,0
2019-06-06 12:06:05.154500008,-0.1,0.025,0.25,-0.125,-1.075,-0.75,1.775,1.7,-0.073406418329683,-0.187737614990624,-0.019479883171814,-0.071361059628929,0,0,1,0
2019-06-06 12:06:05.154624939,-2.66666666666667,-0.717948717948718,-1.20512820512821,-2.48717948717949,-3.17948717948718,0.205128205128205,0.615384615384615,-1.61538461538462,0.122762266128329,0.122259731452006,0.017576523094109,-0.096994837161089,0,0,1,0
2019-06-06 12:06:05.154750109,-0.05,-0.675,-0.5,-0.275,-0.225,-0.375,-7.4,0.625,-0.00277926814918,-0.056445025709354,-0.007129640674748,0.098194346938446,0,0,1,0
2019-06-06 12:06:05.154875040,0.425,-0.625,-0.45,-0.796036585365854,-2.025,-2.15,-8.425,-5.125,0.121616480137534,-0.061434068128978,0.000723320519446,0.190012871612238,0,0,1,0
2019-06-06 12:06:05.154999971,-1.58536585365854,-0.560975609756098,-0.609756097560976,-1.31707317073171,-1.04878048780488,1.5609756097561,3.36585365853658,-1.17073170731707,-0.037232542468306,0.026840144963239,-0.005085656953706,-0.094770535811473,0,0,1,0
2019-06-06 12:06:05.155124903,-2.05,-1.375,-0.85,-0.725,4.4,2.075,-0.625,-2.45,-0.122400564960133,0.134968177094684,-0.056100791508719,0.048104885694509,0,0,1,0
2019-06-06 12:06:05.155250072,-0.871794871794872,-0.538461538461538,-0.641025641025641,-0.435897435897436,6.58974358974359,5.58974358974359,-0.615384615384615,-1.71794871794872,-0.287012985711638,0.135435464704616,-0.016179273160779,0.086919729779278,0,0,1,0
2019-06-06 12:06:05.155375004,1.175,-1.425,-1.525,-1.375,2.775,2.7,-0.55,0.375,-0.091133653783773,0.168621693321026,0.136590310716959,-0.008566282618726,0,0,1,0
2019-06-06 12:06:05.155499935,-2.65,-1.575,-1.725,-2.05,3.075,6.125,-0.575,-2.125,-0.118621259643397,0.32839227062538,0.014228987683368,-0.003937531474944,0,0,1,0
2019-06-06 12:06:05.155625105,-2.04878048780488,0.048780487804878,-1.07317073170732,-1.26829268292683,4.46341463414634,3.04878048780488,-0.439024390243902,-2.19512195121951,-0.131205160901825,0.168507966746823,-0.002944123467364,0.04148632628597,0,0,1,0
2019-06-06 12:06:05.155750036,-1.85,-0.225,0.7,1.375,-1.45,-7.675,-0.75,-0.475,0.083539892502005,-0.349169957327099,-0.186563765022478,0.00156684104956,0,0,1,0
2019-06-06 12:06:05.155874968,0.512820512820513,-1.58974358974359,-1.48717948717949,-0.717948717948718,2.17948717948718,2.79487179487179,-1.30769230769231,-0.179487179487179,-0.091083128244787,0.14314053066485,0.077112277705653,0.007383673227827,0,0,1,0
2019-06-06 12:06:05.155999899,-4.21951219512195,-1.04878048780488,-0.268292682926829,-0.365853658536585,-2.07317073170732,-3.1219512195122,-0.975609756097561,-1.36585365853659,0.099073384189972,-0.07163711243387,-0.176888451831762,-0.042221790045611,0,0,1,0
2019-06-06 12:06:05.156125069,0.230769230769231,-0.538461538461538,-0.076923076923077,0.384615384615385,-1.87179487179487,-3.23076923076923,-0.897435897435897,-0.230769230769231,0.032108956954821,-0.196952298411912,-0.033507779779526,-0.007258795254299,0,0,1,0
2019-06-06 12:06:05.156250000,-1.625,-0.85,-0.7,-0.6,4.625,2.075,-0.65,-1.275,-0.148940808901467,0.09575944360729,-0.039586834808401,0.042908616410274,0,0,1,0
2019-06-06 12:06:05.156374931,-0.075,-0.575,-0.775,-0.6875,-1.55,-1.375,-0.775,-0.6,0.046840897342402,-0.041535931510337,0.029283609410879,-0.024755446721764,0,0,1,0
2019-06-06 12:06:05.156500101,-0.825,-1.45,-0.725,-0.775,1.025,3.225,-1.075,-0.75,-0.108585330688161,0.071137600900544,-0.009220055930641,0.005889948867046,0,0,1,0
2019-06-06 12:06:05.156625032,-1.85365853658537,-1.68292682926829,-1.31707317073171,-0.878048780487805,1.97560975609756,1,-0.170731707317073,-0.390243902439024,-0.035149310727453,0.140402755726116,-0.015565589915616,-0.033217741782241,0,0,1,0
2019-06-06 12:06:05.156749964,-1.66666666666667,-0.179487179487179,-0.230769230769231,-0.128205128205128,-3.51282051282051,-4.7948717948718,-0.666666666666667,-0.487179487179487,0.134713242484034,-0.178059880349567,-0.075343729184204,-0.049539111445314,0,0,1,0
2019-06-06 12:06:05.156875134,1.875,-0.825,-0.55,-1.075,-1.225,-1.225,-0.575,0.075,0.020974369587847,-0.066115091207988,0.108402702200213,-0.018335213697394,0,0,1,0
2019-06-06 12:06:05.157000065,0.25,-1.6,-0.65,-0.4,-0.875,-2.875,-0.675,-1.325,0.064940859829484,-0.059009479314935,0.007523968723282,-0.007353850468959,0,0,1,0
2019-06-06 12:06:05.157124996,-2.375,-1.2,-0.45,-0.575,1.65,0.85,-0.475,-0.9,-0.072505924696179,0.028582669223753,-0.085759713933398,-0.003318516098384,0,0,1,0
2019-06-06 12:06:05.157249928,-2.24390243902439,-1.29268292682927,-1.24390243902439,-1.85365853658537,1.82926829268293,2.34146341463415,-0.75609756097561,0.219512195121951,-0.04375864468399,0.186448147277746,0.01146751916905,-0.040464285691071,0,0,1,0
2019-06-06 12:06:05.157375097,1.15384615384615,-0.641025641025641,-0.897435897435897,-1.02564102564103,2.76923076923077,1.1025641025641,-0.717948717948718,-1.41025641025641,-0.08429508736411,0.061513828141463,0.093736969651009,0.042660882941347,0,0,1,0
